date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:55:23	535512/535512	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Nov%202023%2016:19:58%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/popular-properties5.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/popular-properties5.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:23	2245/2245	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2018:49:30%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-author-thumb2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-author-thumb2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:24	2081/2081	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2018:49:30%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-author-thumb.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-author-thumb.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:25	152678/152678	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202024%2001:47:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/blog-details.html	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/blog-details.html	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:25	2627739/2627739	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2015:42:00%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/video-banner.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/video-banner.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:26	424272/424272	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/blog/blog2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/blog/blog2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:27	1380/1380	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand1.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand1.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:27	1407/1407	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:27	382530/382530	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/blog/blog1.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/blog/blog1.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:27	432957/432957	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/blog/blog3.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/blog/blog3.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:27	1591/1591	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand3.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand3.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:28	2063/2063	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand4.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand4.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:28	1547/1547	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand5.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand5.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:28	2517/2517	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand6.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/brand6.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:29	2524/2524	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Oct%202023%2023:24:38%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/nav-log-white.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/nav-log-white.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:29	213676/213676	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/agents-thumb.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/agents-thumb.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:29	10024/10024	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Nov%202022%2000:16:20%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/icon/payment-img.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/icon/payment-img.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:30	18374/18374	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2019%20Jan%202022%2015:33:18%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/js/vendor/popper.js	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/js/vendor/popper.js	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:31	60101/60101	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2019%20Jan%202022%2021:51:26%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/js/vendor/bootstrap.min.js	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/js/vendor/bootstrap.min.js	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:31	135927/135927	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2023%20Jan%202022%2018:21:02%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/js/plugins/swiper-bundle.min.js	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/js/plugins/swiper-bundle.min.js	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:32	56222/56222	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2012%20Jan%202023%2018:49:32%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/js/plugins/glightbox.min.js	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/js/plugins/glightbox.min.js	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:32	14243/14243	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2007%20Jul%202018%2015:40:38%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/js/plugins//aos.js	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/js/plugins/aos.js	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:33	25665/25665	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2008%20Jul%202024%2021:23:52%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/js/script.js	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/js/script.js	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:33	8714794/8714794	---M--	200	added ('OK')	video/mp4	date:Tue,%2024%20Oct%202023%2015:59:12%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/video/background.mp4	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/video/background.mp4	(from https://risingtheme.com/html/demo-newvilla/newvilla/Home.html)
00:55:35	100572/100572	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Oct%202023%2019:34:28%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-section-bg2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-section-bg2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:35	1141128/1141128	---M--	200	added ('OK')	image/png	date:Tue,%2014%20May%202024%2015:12:56%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-section-bg.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-section-bg.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:36	517/517	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2001:51:36%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/tranding-badge.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/tranding-badge.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:36	720780/720780	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Apr%202024%2000:53:08%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/home-five-hero-section-bg.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/home-five-hero-section-bg.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:36	1070114/1070114	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Apr%202024%2001:52:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/banner/counterup-banner-bg.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/banner/counterup-banner-bg.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:37	1292232/1292232	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Apr%202024%2022:58:06%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/home-four-hero-section-bg.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/home-four-hero-section-bg.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:37	288966/288966	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Oct%202023%2022:06:48%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-4.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-4.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:38	153328/153328	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Oct%202023%2000:03:42%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:38	119185/119185	---M--	200	added ('OK')	image/png	date:Tue,%2014%20May%202024%2015:23:44%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-1.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-1.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:38	375648/375648	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Oct%202023%2001:49:08%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-3.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-3.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:38	43009/43009	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Oct%202023%2002:36:08%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-5.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/bg-full-5.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:39	74547/74547	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Oct%202023%2020:56:20%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/consult_agent-bg.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/consult_agent-bg.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:39	39822/39822	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Nov%202023%2016:06:32%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/breadcrumb-bg.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/breadcrumb-bg.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/assets/css/style.css)
00:55:41	2964228/2964228	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Oct%202023%2019:07:24%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-htumb1.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-htumb1.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:41	1208501/1208501	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2015:55:32%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-htumb2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-htumb2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:42	18968/18968	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Oct%202023%2002:37:40%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/categories1.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/categories1.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:42	27534/27534	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Oct%202023%2002:38:04%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/categories2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/categories2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:42	855717/855717	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2015:55:32%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-htumb3.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/hero/hero-htumb3.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:42	17946/17946	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Oct%202023%2002:38:30%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/categories3.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/categories3.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:43	890137/890137	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2016:20:02%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-thumb4.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-thumb4.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:43	2855/2855	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2015:53:40%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/icon/bed-realistic.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/icon/bed-realistic.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:43	2883/2883	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2015:54:40%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/icon/modern-car.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/icon/modern-car.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:44	749249/749249	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2016:20:02%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-thumb5.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-thumb5.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:44	806/806	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2015:55:04%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/icon/set-square.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/icon/set-square.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:44	6851/6851	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2016:15:38%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/properties-author.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/properties-author.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:44	2272821/2272821	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2016:23:26%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-thumb3.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-thumb3.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:45	297227/297227	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/properties6.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/properties6.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:46	333780/333780	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/properties5.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/properties5.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:46	337123/337123	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/properties8.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/properties8.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:46	428255/428255	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/properties7.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/property/properties7.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:46	843026/843026	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2016:24:34%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/best-selling-thumb2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/best-selling-thumb2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:47	694317/694317	---M--	200	added ('OK')	image/png	date:Thu,%2030%20May%202024%2014:18:54%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/best-selling-thumb.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/best-selling-thumb.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:47	677436/677436	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2016:24:34%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/best-selling-thumb3.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/best-selling-thumb3.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:47	419929/419929	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2002:02:40%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/contact-property-thumb.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/contact-property-thumb.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:47	186167/186167	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-thumb.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-thumb.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:47	2370/2370	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-quate.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-quate.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:48	17434/17434	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-author1.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-author1.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:48	19514/19514	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202023%2022:41:46%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-author2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/testimonial-author2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:48	250757/250757	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2016:39:24%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/team1.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/team1.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:49	3181/3181	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Apr%202024%2015:08:10%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/nav-log2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/logo/nav-log2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-3.html)
00:55:50	353971/353971	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2016:39:48%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/team2.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/team2.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-2.html)
00:55:50	10500/10500	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Apr%202024%2000:17:34%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-info-icon3.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-info-icon3.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-3.html)
00:55:50	378135/378135	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Apr%202024%2015:52:34%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/home3-about-thumb.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/home3-about-thumb.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-3.html)
00:55:50	10858/10858	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Apr%202024%2000:17:48%20GMT	https://risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-info-icon4.png	C:/Users/user/Desktop/Centralised%20property%20reservation%20platform/risingtheme.com/html/demo-newvilla/newvilla/assets/img/other/about-info-icon4.png	(from https://risingtheme.com/html/demo-newvilla/newvilla/index-3.html)
